"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc"
"3240","PYROASA","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3241","RHODALB","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3242","RIBEACE","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3243","RIBELAC","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3244","RUBUPAR","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3245","RUBUPED","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3246","SORBSCO","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,1,0.5,0.204666162342992,0.797844434038728
"3247","SORBSIT","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3248","SPIRLUC","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,1,6,0.204666162342992,0.797844434038728
"3249","THALOCC","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3250","THUJPLI","tree","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3251","TIARTRI","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3252","TSUGHET","tree","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3253","VACCMEM","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3254","VACCSCO","shrub","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3255","VALESIT","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3256","VERAVIR","herb","Manning Park Project 2025","14-4388","CML RNW",2025,49,"High",49.068998,-120.762014,1617.820679,0,0,0.204666162342992,0.797844434038728
"3257","ABIEAMA","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3258","ABIELAS","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3259","AMELALN","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,3.425,-1.73085251219354,0.797844434038728
"3260","ARNILAT","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.125,-1.73085251219354,0.797844434038728
"3261","CHAMANG","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3262","CHIMUMB","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.675,-1.73085251219354,0.797844434038728
"3263","CLINUNI","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,12.75,-1.73085251219354,0.797844434038728
"3264","CORNCAN","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3265","FRAGVIR","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3266","GOODOBL","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.525,-1.73085251219354,0.797844434038728
"3267","HERAMAX","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3268","LINNBOR","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,10.5,-1.73085251219354,0.797844434038728
"3269","LONIUTA","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3270","LUPIARC","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3271","ORTHSEC","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.275,-1.73085251219354,0.797844434038728
"3272","PAXIMYR","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.125,-1.73085251219354,0.797844434038728
"3273","PHLODIF","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3274","PICEENG","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3275","PINUCON","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3276","PSEUMEN","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,12.25,-1.73085251219354,0.797844434038728
"3277","PYROASA","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,1.1,-1.73085251219354,0.797844434038728
"3278","RHODALB","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.075,-1.73085251219354,0.797844434038728
"3279","RIBEACE","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3280","RIBELAC","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,1.45,-1.73085251219354,0.797844434038728
"3281","RUBUPAR","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.325,-1.73085251219354,0.797844434038728
"3282","RUBUPED","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.675,-1.73085251219354,0.797844434038728
"3283","SORBSCO","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,1.5,-1.73085251219354,0.797844434038728
"3284","SORBSIT","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3285","SPIRLUC","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3286","THALOCC","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3287","THUJPLI","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,52.875,-1.73085251219354,0.797844434038728
"3288","TIARTRI","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,4.9,-1.73085251219354,0.797844434038728
"3289","TSUGHET","tree","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,12.375,-1.73085251219354,0.797844434038728
"3290","VACCMEM","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,1,0.5,-1.73085251219354,0.797844434038728
"3291","VACCSCO","shrub","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3292","VALESIT","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3293","VERAVIR","herb","Manning Park Project 2025","35079","CML RNW",2025,49,"Med-High",49.21568801,-121.026143,736.891357,0,0,-1.73085251219354,0.797844434038728
"3294","ABIEAMA","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.25,-0.611797437455116,0.797844434038728
"3295","ABIELAS","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,7.125,-0.611797437455116,0.797844434038728
"3296","AMELALN","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.475,-0.611797437455116,0.797844434038728
"3297","ARNILAT","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,-0.611797437455116,0.797844434038728
"3298","CHAMANG","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,-0.611797437455116,0.797844434038728
"3299","CHIMUMB","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.125,-0.611797437455116,0.797844434038728
"3300","CLINUNI","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,5.5,-0.611797437455116,0.797844434038728
"3301","CORNCAN","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,3.5,-0.611797437455116,0.797844434038728
"3302","FRAGVIR","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.15,-0.611797437455116,0.797844434038728
"3303","GOODOBL","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.25,-0.611797437455116,0.797844434038728
"3304","HERAMAX","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3305","LINNBOR","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,3.25,-0.611797437455116,0.797844434038728
"3306","LONIUTA","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,11.25,-0.611797437455116,0.797844434038728
"3307","LUPIARC","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,3.2,-0.611797437455116,0.797844434038728
"3308","ORTHSEC","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.2,-0.611797437455116,0.797844434038728
"3309","PAXIMYR","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,33,-0.611797437455116,0.797844434038728
"3310","PHLODIF","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3311","PICEENG","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,15.5,-0.611797437455116,0.797844434038728
"3312","PINUCON","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3313","PSEUMEN","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3314","PYROASA","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.025,-0.611797437455116,0.797844434038728
"3315","RHODALB","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,2.25,-0.611797437455116,0.797844434038728
"3316","RIBEACE","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3317","RIBELAC","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,2.5,-0.611797437455116,0.797844434038728
"3318","RUBUPAR","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,1,-0.611797437455116,0.797844434038728
"3319","RUBUPED","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.5,-0.611797437455116,0.797844434038728
"3320","SORBSCO","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.15,-0.611797437455116,0.797844434038728
"3321","SORBSIT","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.175,-0.611797437455116,0.797844434038728
"3322","SPIRLUC","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3323","THALOCC","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.2,-0.611797437455116,0.797844434038728
"3324","THUJPLI","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3325","TIARTRI","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.15,-0.611797437455116,0.797844434038728
"3326","TSUGHET","tree","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,1.75,-0.611797437455116,0.797844434038728
"3327","VACCMEM","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,15.5,-0.611797437455116,0.797844434038728
"3328","VACCSCO","shrub","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,1.525,-0.611797437455116,0.797844434038728
"3329","VALESIT","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,1,0.8,-0.611797437455116,0.797844434038728
"3330","VERAVIR","herb","Manning Park Project 2025","35179","CML RNW",2025,49,"High",49.08049897,-120.813113,1246.216553,0,0,-0.611797437455116,0.797844434038728
"3331","ABIEAMA","tree","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,13.5,-0.599907119609285,0.797844434038728
"3332","ABIELAS","tree","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,22.5,-0.599907119609285,0.797844434038728
"3333","AMELALN","shrub","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,0.5,-0.599907119609285,0.797844434038728
"3334","ARNILAT","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3335","CHAMANG","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3336","CHIMUMB","shrub","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,0.075,-0.599907119609285,0.797844434038728
"3337","CLINUNI","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,5.5,-0.599907119609285,0.797844434038728
"3338","CORNCAN","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,9.75,-0.599907119609285,0.797844434038728
"3339","FRAGVIR","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3340","GOODOBL","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,0.175,-0.599907119609285,0.797844434038728
"3341","HERAMAX","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3342","LINNBOR","shrub","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,0.3,-0.599907119609285,0.797844434038728
"3343","LONIUTA","shrub","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,4.25,-0.599907119609285,0.797844434038728
"3344","LUPIARC","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3345","ORTHSEC","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,0.2,-0.599907119609285,0.797844434038728
"3346","PAXIMYR","shrub","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,31.3,-0.599907119609285,0.797844434038728
"3347","PHLODIF","herb","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,0,0,-0.599907119609285,0.797844434038728
"3348","PICEENG","tree","Manning Park Project 2025","35379","CML RNW",2025,49,"Low",49.08029596,-120.81214,1251.628296,1,19,-0.599907119609285,0.797844434038728
