"","...1","PlotNumber","ProjectID","Date","SiteSurveyor","PlotRepresenting","Location","Ecosection","Longitude","Latitude","LocationAccuracy","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","SiteNotes","SoilNotes","VegSurveyor","StrataCoverTree","StrataCoverShrub","StrataCoverHerb","StrataCoverMoss","VegNotes","SpeciesListComplete","Species","Latin_name","Functional_group","Cover A1","Cover A2","Cover A3","TotalA","Cover B1","Cover B2","TotalB","Cover C","Cover D","Cover E","Cover F"
"1056",2162,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"SPIRLUC","Spiraea lucida","shrub",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
"1057",2163,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"VACCOVL","Vaccinium ovalifolium","shrub",NA,NA,NA,NA,NA,0.200000003,0.200000003,NA,NA,NA,NA
"1058",2164,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"LYCOANN","Lycopodium annotinum","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1059",2165,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"PAXIMYR","Paxistima myrsinites","shrub",NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
"1060",2166,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"VIOLGLA","Viola glabella","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1061",2167,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"TIARTRI","Tiarella trifoliata","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1062",2168,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"RHYTROB","Rhytidiopsis robusta","moss",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"1063",2169,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"BLEPTRI","Blepharostoma trichophyllum","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1064",2170,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"LEPTPYR","Leptarrhena pyrolifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1065",2171,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"STREAMP","Streptopus amplexifolius","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1066",2172,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"TROLALB","Trollius albiflorus","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1067",2173,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"PECTPET","Pectiantia pentandra","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1068",2174,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"PARNFIM","Parnassia fimbriata","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1069",2175,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1070",2176,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"RIBELAC","Ribes lacustre","shrub",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA
"1071",2177,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"HETEMAC","Heterocladium macounii","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1072",2178,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"CALYAZU","Calypogeia azurea","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1073",2179,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"ARNILAT","Arnica latifolia","herb",NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
"1074",2180,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"LOPHOZIA SP.","Lophozia spp.","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA
"1075",2181,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1076",2182,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"RHIZNUD","Rhizomnium nudum","moss",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
"1077",2183,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"RUBUPED","Rubus pedatus","herb",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"1078",2184,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"PINUCON","Pinus contorta","tree",2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"1079",2185,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"PICEENG","Picea engelmannii","tree",18,42,18,78,2,0.200000003,2.200000048,NA,NA,NA,NA
"1080",2186,"MP 295","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park NW Hwy 3","HOR",-120.8755035,49.11931991,1000,1353,20,70,"LW","CC","Project ID: EP 793","Bedrock type: sed-argillite",NA,75,45,75,40,NA,FALSE,"ABIELAS","Abies lasiocarpa","tree",NA,2,2,4,4,4,8,0.699999988,NA,NA,NA
"1081",2187,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PLEUSCH","Pleurozium schreberi","moss",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"1082",2188,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"BARBLYC","Barbilophozia lycopodioides","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1083",2189,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"RHIZNUD","Rhizomnium nudum","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1084",2190,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"CLINUNI","Clintonia uniflora","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1085",2191,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1086",2192,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"CORNCAN","Cornus canadensis","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1087",2193,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"ORTHSEC","Orthilia secunda","herb",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
"1088",2194,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"BRACALB","Brachythecium albicans","moss",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1089",2195,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PYROASA","Pyrola asarifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1090",2196,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"VIOLORB","Viola orbiculata","herb",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"1091",2197,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"DICRPAI","Dicranum pallidisetum","moss",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
"1092",2198,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"LONIUTA","Lonicera utahensis","shrub",NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA
"1093",2199,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"RHODALB","Rhododendron albiflorum","shrub",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA
"1094",2200,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"LUPINUS","Lupinus sp.","herb",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1095",2201,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"RIBELAC","Ribes lacustre","shrub",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"1096",2202,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"AQUIFOR","Aquilegia formosa","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1097",2203,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"CALYAZU","Calypogeia azurea","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1098",2204,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"ABIELAS","Abies lasiocarpa","tree",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"1099",2205,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"BRACERY","Brachythecium erythrorrhizon","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1100",2206,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"ARNILAT","Arnica latifolia","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1101",2207,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PELTAPH","Peltigera aphthosa","lichen",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1102",2208,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"GOODOBL","Goodyera oblongifolia","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1103",2209,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"RHYTROB","Rhytidiopsis robusta","moss",NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA
"1104",2210,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"ROELROE","Roellia roellii","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1105",2211,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"VACCMEM","Vaccinium membranaceum","shrub",NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA
"1106",2212,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PTILCRI","Ptilium crista-castrensis","moss",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"1107",2213,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"SCIUHYL","Sciuro-hypnum hylotapetum","moss",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
"1108",2214,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"SORBSCO","Sorbus scopulina","shrub",NA,NA,NA,NA,NA,0.200000003,0.200000003,NA,NA,NA,NA
"1109",2215,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"HIERALI","Hieracium albiflorum","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1110",2216,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"RUBUPED","Rubus pedatus","herb",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA
"1111",2217,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1112",2218,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"LOPHHET","Lophocolea heterophylla","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1113",2219,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PEDIRAC","Pedicularis racemosa","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1114",2220,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"FESTUCA SP.","Festuca sp.","grass",NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA,NA
"1115",2221,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"BLEPARA","Blepharostoma arachnoideum","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1116",2222,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PAXIMYR","Paxistima myrsinites","shrub",NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA
"1117",2223,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"TIARTRI","Tiarella trifoliata","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1118",2224,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"CEPHALOZIA SP.","Cephalozia spp.","moss",NA,NA,NA,NA,NA,NA,NA,NA,0.200000003,NA,NA
"1119",2225,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"LYCOANN","Lycopodium annotinum","herb",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"1120",2226,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"AMELALN","Amelanchier alnifolia","shrub",NA,NA,NA,NA,NA,0.200000003,0.200000003,NA,NA,NA,NA
"1121",2227,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"LONIINV","Lonicera involucrata","shrub",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"1122",2228,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"VALESIT","Valeriana sitchensis","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"1123",2229,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"MENZFER","Menziesia ferruginea","shrub",NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA
"1124",2230,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"PICEENG","Picea engelmannii","tree",18,42,18,78,NA,NA,NA,NA,NA,NA,NA
"1125",2231,"MP 296","BEC-Vancouver",1976-09-30,NA,"Bl - Gooseberry - Valerian","Manning Prov Park","HOR",-120.8731003,49.12162017,1000,1381,36,250,"MD","ST","Project ID: EP 793",NA,NA,65,70,25,75,NA,FALSE,"ABIELAS","Abies lasiocarpa","tree",2,NA,4,6,8,8,16,2,NA,NA,NA
"1126",2431,"MP 287","BEC-Vancouver",1976-09-28,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park","HOR",-120.8702011,49.11643981,1000,1250,0,999,NA,NA,"Project ID: EP 793",NA,NA,75,20,35,45,NA,FALSE,"SCIUHYL","Sciuro-hypnum hylotapetum","moss",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
"1127",2432,"MP 287","BEC-Vancouver",1976-09-28,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park","HOR",-120.8702011,49.11643981,1000,1250,0,999,NA,NA,"Project ID: EP 793",NA,NA,75,20,35,45,NA,FALSE,"LOPHCOA","Lophocolea coadunata","moss",NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1128",2433,"MP 287","BEC-Vancouver",1976-09-28,NA,"Bl - Gooseberry - Valerian","Manning Prov. Park","HOR",-120.8702011,49.11643981,1000,1250,0,999,NA,NA,"Project ID: EP 793",NA,NA,75,20,35,45,NA,FALSE,"PETAFRI","Petasites frigidus","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
