"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","Species","Cover","present","Functional_group"
"1719","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","PHLODIF",0,0,"herb"
"1720","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","PICEENG",1,1,"tree"
"1721","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","PINUCON",3,1,"tree"
"1722","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","PSEUMEN",38.100000001,1,"tree"
"1723","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","PYROASA",0.100000001,1,"herb"
"1724","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","RHODALB",0,0,"shrub"
"1725","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","RIBEACE",0,0,"shrub"
"1726","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","RIBELAC",0,0,"shrub"
"1727","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPAR",0,0,"shrub"
"1728","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPED",0,0,"herb"
"1729","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSCO",0,0,"shrub"
"1730","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSIT",0,0,"shrub"
"1731","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","SPIRLUC",0,0,"shrub"
"1732","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","THALOCC",0,0,"herb"
"1733","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","THUJPLI",3,1,"tree"
"1734","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","TIARTRI",0,0,"herb"
"1735","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","TSUGHET",11.100000001,1,"tree"
"1736","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","VACCMEM",0.5,1,"shrub"
"1737","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","VACCSCO",0,0,"shrub"
"1738","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","VALESIT",0,0,"herb"
"1739","SK93711","Skagit Rhodo. Comm.",49.21441772,-121.0671746,686,1993,"J. Bryce, C. Cadrin, J. Desros","VERAVIR",0,0,"herb"
"1740","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","ABIEAMA",0,0,"tree"
"1741","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","ABIELAS",0,0,"tree"
"1742","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","AMELALN",0,0,"shrub"
"1743","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","ARNILAT",0,0,"herb"
"1744","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","CHAMANG",0,0,"herb"
"1745","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","CHIMUMB",3,1,"shrub"
"1746","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","CLINUNI",0,0,"herb"
"1747","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","CORNCAN",0,0,"herb"
"1748","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","FRAGVIR",0,0,"herb"
"1749","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","GOODOBL",0.100000001,1,"herb"
"1750","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","HERAMAX",0,0,"herb"
"1751","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","LINNBOR",2,1,"shrub"
"1752","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","LONIUTA",0,0,"shrub"
"1753","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","LUPIARC",0,0,"herb"
"1754","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","ORTHSEC",0,0,"herb"
"1755","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PAXIMYR",1,1,"shrub"
"1756","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PHLODIF",0,0,"herb"
"1757","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PICEENG",0,0,"tree"
"1758","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PINUCON",0,0,"tree"
"1759","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PSEUMEN",45.200000003,1,"tree"
"1760","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","PYROASA",0.100000001,1,"herb"
"1761","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","RHODALB",0,0,"shrub"
"1762","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","RIBEACE",0,0,"shrub"
"1763","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","RIBELAC",0,0,"shrub"
"1764","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPAR",0,0,"shrub"
"1765","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPED",0,0,"herb"
"1766","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSCO",0,0,"shrub"
"1767","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSIT",0,0,"shrub"
"1768","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","SPIRLUC",0,0,"shrub"
"1769","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","THALOCC",0,0,"herb"
"1770","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","THUJPLI",0.5,1,"tree"
"1771","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","TIARTRI",0,0,"herb"
"1772","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","TSUGHET",3.200000002,1,"tree"
"1773","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","VACCMEM",8,1,"shrub"
"1774","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","VACCSCO",0.100000001,1,"shrub"
"1775","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","VALESIT",0,0,"herb"
"1776","SK93721","Skagit Rhodo. Comm.",49.21632862,-121.0684733,698,1993,"J. Bryce, C. Cadrin, J. Desros","VERAVIR",0,0,"herb"
"1777","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","ABIEAMA",0,0,"tree"
"1778","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","ABIELAS",0,0,"tree"
"1779","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","AMELALN",0,0,"shrub"
"1780","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","ARNILAT",0,0,"herb"
"1781","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","CHAMANG",0,0,"herb"
"1782","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","CHIMUMB",3,1,"shrub"
"1783","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","CLINUNI",0,0,"herb"
"1784","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","CORNCAN",0,0,"herb"
"1785","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","FRAGVIR",0,0,"herb"
"1786","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","GOODOBL",0.100000001,1,"herb"
"1787","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","HERAMAX",0,0,"herb"
"1788","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","LINNBOR",0.100000001,1,"shrub"
"1789","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","LONIUTA",0,0,"shrub"
"1790","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","LUPIARC",0,0,"herb"
"1791","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","ORTHSEC",0.100000001,1,"herb"
"1792","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PAXIMYR",0.100000001,1,"shrub"
"1793","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PHLODIF",0,0,"herb"
"1794","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PICEENG",0,0,"tree"
"1795","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PINUCON",0,0,"tree"
"1796","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PSEUMEN",26,1,"tree"
"1797","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","PYROASA",0.100000001,1,"herb"
"1798","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","RHODALB",0,0,"shrub"
"1799","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","RIBEACE",0,0,"shrub"
"1800","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","RIBELAC",0,0,"shrub"
"1801","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPAR",0,0,"shrub"
"1802","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPED",0,0,"herb"
"1803","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSCO",0,0,"shrub"
"1804","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSIT",0,0,"shrub"
"1805","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","SPIRLUC",0,0,"shrub"
"1806","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","THALOCC",0,0,"herb"
"1807","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","THUJPLI",1.100000001,1,"tree"
"1808","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","TIARTRI",0,0,"herb"
"1809","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","TSUGHET",60.5,1,"tree"
"1810","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","VACCMEM",0,0,"shrub"
"1811","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","VACCSCO",0.100000001,1,"shrub"
"1812","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","VALESIT",0,0,"herb"
"1813","SK93722","Skagit Rhodo. Comm.",49.21739366,-121.0676078,698,1993,"J. Bryce, C. Cadrin, J. Desros","VERAVIR",0,0,"herb"
"1814","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","ABIEAMA",0.200000003,1,"tree"
"1815","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","ABIELAS",0.100000001,1,"tree"
"1816","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","AMELALN",0.100000001,1,"shrub"
"1817","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","ARNILAT",0,0,"herb"
"1818","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","CHAMANG",0,0,"herb"
"1819","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","CHIMUMB",0.100000001,1,"shrub"
"1820","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","CLINUNI",0.5,1,"herb"
"1821","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","CORNCAN",0.100000001,1,"herb"
"1822","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","FRAGVIR",0,0,"herb"
"1823","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","GOODOBL",0.100000001,1,"herb"
"1824","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","HERAMAX",0,0,"herb"
"1825","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","LINNBOR",0.100000001,1,"shrub"
"1826","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","LONIUTA",0,0,"shrub"
"1827","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","LUPIARC",0,0,"herb"
"1828","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","ORTHSEC",0.5,1,"herb"
"1829","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PAXIMYR",10,1,"shrub"
"1830","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PHLODIF",0,0,"herb"
"1831","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PICEENG",0,0,"tree"
"1832","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PINUCON",0,0,"tree"
"1833","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PSEUMEN",11,1,"tree"
"1834","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","PYROASA",0.100000001,1,"herb"
"1835","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","RHODALB",0,0,"shrub"
"1836","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","RIBEACE",0,0,"shrub"
"1837","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","RIBELAC",0,0,"shrub"
"1838","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPAR",0,0,"shrub"
"1839","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPED",0,0,"herb"
"1840","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSCO",0,0,"shrub"
"1841","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSIT",0,0,"shrub"
"1842","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","SPIRLUC",0.100000001,1,"shrub"
"1843","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","THALOCC",0,0,"herb"
"1844","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","THUJPLI",9.100000001,1,"tree"
"1845","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","TIARTRI",0,0,"herb"
"1846","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","TSUGHET",98,1,"tree"
"1847","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","VACCMEM",3,1,"shrub"
"1848","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","VACCSCO",0.100000001,1,"shrub"
"1849","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","VALESIT",0,0,"herb"
"1850","SK93734","Skagit Rhodo. Comm.",49.19803638,-120.9928605,869,1993,"J. Bryce, C. Cadrin, J. Desros","VERAVIR",0,0,"herb"
"1851","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","ABIEAMA",0.100000001,1,"tree"
"1852","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","ABIELAS",4.200000003,1,"tree"
"1853","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","AMELALN",0,0,"shrub"
"1854","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","ARNILAT",0,0,"herb"
"1855","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","CHAMANG",0,0,"herb"
"1856","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","CHIMUMB",0.100000001,1,"shrub"
"1857","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","CLINUNI",1,1,"herb"
"1858","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","CORNCAN",0.100000001,1,"herb"
"1859","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","FRAGVIR",0,0,"herb"
"1860","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","GOODOBL",0.100000001,1,"herb"
"1861","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","HERAMAX",0,0,"herb"
"1862","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","LINNBOR",2,1,"shrub"
"1863","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","LONIUTA",0,0,"shrub"
"1864","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","LUPIARC",0,0,"herb"
"1865","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","ORTHSEC",0.100000001,1,"herb"
"1866","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PAXIMYR",10,1,"shrub"
"1867","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PHLODIF",0,0,"herb"
"1868","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PICEENG",1,1,"tree"
"1869","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PINUCON",0,0,"tree"
"1870","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PSEUMEN",25,1,"tree"
"1871","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","PYROASA",0.100000001,1,"herb"
"1872","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","RHODALB",0.100000001,1,"shrub"
"1873","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","RIBEACE",0,0,"shrub"
"1874","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","RIBELAC",0,0,"shrub"
"1875","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPAR",0,0,"shrub"
"1876","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","RUBUPED",0,0,"herb"
"1877","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSCO",0,0,"shrub"
"1878","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","SORBSIT",0,0,"shrub"
"1879","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","SPIRLUC",0.100000001,1,"shrub"
"1880","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","THALOCC",0,0,"herb"
"1881","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","THUJPLI",9.100000001,1,"tree"
"1882","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","TIARTRI",0,0,"herb"
"1883","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","TSUGHET",62,1,"tree"
"1884","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","VACCMEM",1,1,"shrub"
"1885","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","VACCSCO",0.100000001,1,"shrub"
"1886","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","VALESIT",0,0,"herb"
"1887","SK93735","Skagit Rhodo. Comm.",49.19748268,-120.9920592,869,1993,"J. Bryce, C. Cadrin, J. Desros","VERAVIR",0,0,"herb"
"1888","SK93736","Skagit Rhodo. Comm.",49.20192025,-120.9885846,823,1993,"J. Bryce, C. Cadrin, J. Desros","ABIEAMA",0.100000001,1,"tree"
"1889","SK93736","Skagit Rhodo. Comm.",49.20192025,-120.9885846,823,1993,"J. Bryce, C. Cadrin, J. Desros","ABIELAS",10,1,"tree"
